RetailerName,Weeknumber,Retail Week,MonthNumber,Months2,EndDate,Months,StartDate,Month,CalendarYear,BrandID,Brand,Sum of Sales
Ulta,4,W4,January,Feb,12/30/2021,Jan,12/24/2021,January,2019,40,PRECISION FOAM COLOR,21270
Ulta,4,W4,January,Feb,12/31/2021,Jan,12/25/2021,January,2019,NULL,NULL,3459
Ulta,5,W5,February,Feb,1/1/2022,Feb,12/26/2021,February,2019,11,JERGENS,24305
Ulta,5,W5,February,Feb,1/2/2022,Feb,12/27/2021,February,2019,14,BIORE,83298
Ulta,5,W5,February,Feb,1/3/2022,Feb,12/28/2021,February,2019,16,BAN,0
Ulta,5,W5,February,Feb,1/4/2022,Feb,12/29/2021,February,2019,17,JOHN FRIEDA COLOUR,3914
Ulta,5,W5,February,Feb,1/5/2022,Feb,12/30/2021,February,2019,19,SHEER BLONDE,17198
Ulta,5,W5,February,Feb,1/6/2022,Feb,12/31/2021,February,2019,20,BEACH BLONDE,0
Ulta,5,W5,February,Feb,1/7/2022,Feb,1/1/2022,February,2019,21,FRIZZ EASE,34764
Ulta,5,W5,February,Feb,1/8/2022,Feb,1/2/2022,February,2019,22,BRILLIANT BRUNETTE,11688
Ulta,5,W5,February,Feb,1/9/2022,Feb,1/3/2022,February,2019,23,VOLUME,11246
Ulta,5,W5,February,Feb,1/10/2022,Feb,1/4/2022,February,2019,37,RADIANT RED,2053
Ulta,5,W5,February,Feb,1/11/2022,Feb,1/5/2022,February,2019,40,PRECISION FOAM COLOR,21098
Ulta,5,W5,February,Feb,1/12/2022,Feb,1/6/2022,February,2019,NULL,NULL,3378
Ulta,6,W6,February,Feb,1/13/2022,Feb,1/7/2022,February,2019,11,JERGENS,24856
Ulta,6,W6,February,Feb,1/14/2022,Feb,1/8/2022,February,2019,14,BIORE,87453
Ulta,6,W6,February,Feb,1/15/2022,Feb,1/9/2022,February,2019,16,BAN,0
Ulta,6,W6,February,Feb,1/16/2022,Feb,1/10/2022,February,2019,17,JOHN FRIEDA COLOUR,3527
Ulta,6,W6,February,Feb,1/17/2022,Feb,1/11/2022,February,2019,19,SHEER BLONDE,16109
Ulta,6,W6,February,Feb,1/18/2022,Feb,1/12/2022,February,2019,20,BEACH BLONDE,0
Ulta,6,W6,February,Feb,1/19/2022,Feb,1/13/2022,February,2019,21,FRIZZ EASE,31994
Ulta,6,W6,February,Feb,1/20/2022,Feb,1/14/2022,February,2019,22,BRILLIANT BRUNETTE,11363
Ulta,6,W6,February,Feb,1/21/2022,Feb,1/15/2022,February,2019,23,VOLUME,12119
Ulta,6,W6,February,Feb,1/22/2022,Feb,1/16/2022,February,2019,37,RADIANT RED,1866
Ulta,6,W6,February,Feb,1/23/2022,Feb,1/17/2022,February,2019,40,PRECISION FOAM COLOR,19678
Ulta,6,W6,February,Feb,1/24/2022,Feb,1/18/2022,February,2019,NULL,NULL,3614
Ulta,7,W7,February,Feb,1/25/2022,Feb,1/19/2022,February,2019,11,JERGENS,27103
Ulta,7,W7,February,Feb,1/26/2022,Feb,1/20/2022,February,2019,14,BIORE,81687
Ulta,7,W7,February,Feb,1/27/2022,Feb,1/21/2022,February,2019,16,BAN,0
Ulta,7,W7,February,Feb,1/28/2022,Feb,1/22/2022,February,2019,17,JOHN FRIEDA COLOUR,3442
Ulta,7,W7,February,Feb,1/29/2022,Feb,1/23/2022,February,2019,19,SHEER BLONDE,19615
Ulta,7,W7,February,Feb,1/30/2022,Feb,1/24/2022,February,2019,20,BEACH BLONDE,0
Ulta,7,W7,February,Feb,1/31/2022,Feb,1/25/2022,February,2019,21,FRIZZ EASE,39062
Ulta,7,W7,February,Feb,2/1/2022,Feb,1/26/2022,February,2019,22,BRILLIANT BRUNETTE,12371
Ulta,7,W7,February,Feb,2/2/2022,Feb,1/27/2022,February,2019,23,VOLUME,12403
Ulta,7,W7,February,Feb,2/3/2022,Feb,1/28/2022,February,2019,37,RADIANT RED,2141
Ulta,7,W7,February,Feb,2/4/2022,Feb,1/29/2022,February,2019,40,PRECISION FOAM COLOR,19695
Ulta,7,W7,February,Feb,2/5/2022,Feb,1/30/2022,February,2019,NULL,NULL,4093
Ulta,8,W8,February,Mar,2/6/2022,Feb,1/31/2022,February,2019,11,JERGENS,28878
Ulta,8,W8,February,Mar,2/7/2022,Feb,2/1/2022,February,2019,14,BIORE,71017
Ulta,8,W8,February,Mar,2/8/2022,Feb,2/2/2022,February,2019,16,BAN,0
Ulta,8,W8,February,Mar,2/9/2022,Feb,2/3/2022,February,2019,17,JOHN FRIEDA COLOUR,1880
Ulta,8,W8,February,Mar,2/10/2022,Feb,2/4/2022,February,2019,19,SHEER BLONDE,18307
Ulta,8,W8,February,Mar,2/11/2022,Feb,2/5/2022,February,2019,20,BEACH BLONDE,0
Ulta,8,W8,February,Mar,2/12/2022,Feb,2/6/2022,February,2019,21,FRIZZ EASE,38220
Ulta,8,W8,February,Mar,2/13/2022,Feb,2/7/2022,February,2019,22,BRILLIANT BRUNETTE,10864
Ulta,8,W8,February,Mar,2/14/2022,Feb,2/8/2022,February,2019,23,VOLUME,12231
Ulta,8,W8,February,Mar,2/15/2022,Feb,2/9/2022,February,2019,37,RADIANT RED,2296
Ulta,8,W8,February,Mar,2/16/2022,Feb,2/10/2022,February,2019,40,PRECISION FOAM COLOR,12085
Ulta,8,W8,February,Mar,2/17/2022,Feb,2/11/2022,February,2019,NULL,NULL,3485
Ulta,9,W9,March,Mar,2/18/2022,Mar,2/12/2022,March,2019,11,JERGENS,33387
Ulta,9,W9,March,Mar,2/19/2022,Mar,2/13/2022,March,2019,14,BIORE,71663
Ulta,9,W9,March,Mar,2/20/2022,Mar,2/14/2022,March,2019,16,BAN,0
Ulta,9,W9,March,Mar,2/21/2022,Mar,2/15/2022,March,2019,17,JOHN FRIEDA COLOUR,1836
Ulta,9,W9,March,Mar,2/22/2022,Mar,2/16/2022,March,2019,19,SHEER BLONDE,20135
Ulta,9,W9,March,Mar,2/23/2022,Mar,2/17/2022,March,2019,20,BEACH BLONDE,2
Ulta,9,W9,March,Mar,2/24/2022,Mar,2/18/2022,March,2019,21,FRIZZ EASE,39859
Ulta,9,W9,March,Mar,2/25/2022,Mar,2/19/2022,March,2019,22,BRILLIANT BRUNETTE,12978
Ulta,9,W9,March,Mar,2/26/2022,Mar,2/20/2022,March,2019,23,VOLUME,12994
Ulta,9,W9,March,Mar,2/27/2022,Mar,2/21/2022,March,2019,37,RADIANT RED,2567
Ulta,9,W9,March,Mar,2/28/2022,Mar,2/22/2022,March,2019,40,PRECISION FOAM COLOR,11351
Ulta,9,W9,March,Mar,3/1/2022,Mar,2/23/2022,March,2019,51,BIO OIL,6216
Ulta,9,W9,March,Mar,3/2/2022,Mar,2/24/2022,March,2019,NULL,NULL,7824
Ulta,10,W10,March,Mar,3/3/2022,Mar,2/25/2022,March,2019,11,JERGENS,37529
Ulta,10,W10,March,Mar,3/4/2022,Mar,2/26/2022,March,2019,14,BIORE,79844
Ulta,10,W10,March,Mar,3/5/2022,Mar,2/27/2022,March,2019,16,BAN,0
Ulta,10,W10,March,Mar,3/6/2022,Mar,2/28/2022,March,2019,17,JOHN FRIEDA COLOUR,1656
Ulta,10,W10,March,Mar,3/7/2022,Mar,3/1/2022,March,2019,19,SHEER BLONDE,18881
Ulta,10,W10,March,Mar,3/8/2022,Mar,3/2/2022,March,2019,20,BEACH BLONDE,2
Ulta,10,W10,March,Mar,3/9/2022,Mar,3/3/2022,March,2019,21,FRIZZ EASE,37991
Ulta,10,W10,March,Mar,3/10/2022,Mar,3/4/2022,March,2019,22,BRILLIANT BRUNETTE,10980
Ulta,10,W10,March,Mar,3/11/2022,Mar,3/5/2022,March,2019,23,VOLUME,12032
Ulta,10,W10,March,Mar,3/12/2022,Mar,3/6/2022,March,2019,37,RADIANT RED,2254
Ulta,10,W10,March,Mar,3/13/2022,Mar,3/7/2022,March,2019,40,PRECISION FOAM COLOR,11021
Ulta,10,W10,March,Mar,3/14/2022,Mar,3/8/2022,March,2019,44,JF GENERAL,0
Ulta,10,W10,March,Mar,3/15/2022,Mar,3/9/2022,March,2019,51,BIO OIL,5822
Ulta,10,W10,March,Mar,3/16/2022,Mar,3/10/2022,March,2019,60,JF DAY 2 REVIVAL,0
Ulta,10,W10,March,Mar,3/17/2022,Mar,3/11/2022,March,2019,NULL,NULL,6998
Ulta,11,W11,March,Mar,3/18/2022,Mar,3/12/2022,March,2019,11,JERGENS,42922
Ulta,11,W11,March,Mar,3/19/2022,Mar,3/13/2022,March,2019,14,BIORE,72757
Ulta,11,W11,March,Mar,3/20/2022,Mar,3/14/2022,March,2019,16,BAN,0
Ulta,11,W11,March,Mar,3/21/2022,Mar,3/15/2022,March,2019,17,JOHN FRIEDA COLOUR,1583
Ulta,11,W11,March,Mar,3/22/2022,Mar,3/16/2022,March,2019,19,SHEER BLONDE,20647
Ulta,11,W11,March,Mar,3/23/2022,Mar,3/17/2022,March,2019,20,BEACH BLONDE,0
Ulta,11,W11,March,Mar,3/24/2022,Mar,3/18/2022,March,2019,21,FRIZZ EASE,39506
Ulta,11,W11,March,Mar,3/25/2022,Mar,3/19/2022,March,2019,22,BRILLIANT BRUNETTE,12208
Ulta,11,W11,March,Mar,3/26/2022,Mar,3/20/2022,March,2019,23,VOLUME,12391
Ulta,11,W11,March,Mar,3/27/2022,Mar,3/21/2022,March,2019,37,RADIANT RED,1973
Ulta,11,W11,March,Mar,3/28/2022,Mar,3/22/2022,March,2019,40,PRECISION FOAM COLOR,9211
Ulta,11,W11,March,Mar,3/29/2022,Mar,3/23/2022,March,2019,44,JF GENERAL,0
Ulta,11,W11,March,Mar,3/30/2022,Mar,3/24/2022,March,2019,51,BIO OIL,6739
Ulta,11,W11,March,Mar,3/31/2022,Mar,3/25/2022,March,2019,60,JF DAY 2 REVIVAL,0
Ulta,11,W11,March,Mar,4/1/2022,Mar,3/26/2022,March,2019,NULL,NULL,8008
Ulta,12,W12,March,Mar,4/2/2022,Mar,3/27/2022,March,2019,11,JERGENS,46725
Ulta,12,W12,March,Mar,4/3/2022,Mar,3/28/2022,March,2019,14,BIORE,66780
Ulta,12,W12,March,Mar,4/4/2022,Mar,3/29/2022,March,2019,16,BAN,0
Ulta,12,W12,March,Mar,4/5/2022,Mar,3/30/2022,March,2019,17,JOHN FRIEDA COLOUR,1425
Ulta,12,W12,March,Mar,4/6/2022,Mar,3/31/2022,March,2019,19,SHEER BLONDE,20024
Ulta,12,W12,March,Mar,4/7/2022,Mar,4/1/2022,March,2019,20,BEACH BLONDE,1
Ulta,12,W12,March,Mar,4/8/2022,Mar,4/2/2022,March,2019,21,FRIZZ EASE,37674
Ulta,12,W12,March,Mar,4/9/2022,Mar,4/3/2022,March,2019,22,BRILLIANT BRUNETTE,10796
Ulta,12,W12,March,Mar,4/10/2022,Mar,4/4/2022,March,2019,23,VOLUME,12092
Ulta,12,W12,March,Mar,4/11/2022,Mar,4/5/2022,March,2019,37,RADIANT RED,2036
Ulta,12,W12,March,Mar,4/12/2022,Mar,4/6/2022,March,2019,40,PRECISION FOAM COLOR,8014
Ulta,12,W12,March,Mar,4/13/2022,Mar,4/7/2022,March,2019,44,JF GENERAL,0
Ulta,12,W12,March,Mar,4/14/2022,Mar,4/8/2022,March,2019,51,BIO OIL,7481
Ulta,12,W12,March,Mar,4/15/2022,Mar,4/9/2022,March,2019,60,JF DAY 2 REVIVAL,0
Ulta,12,W12,March,Mar,4/16/2022,Mar,4/10/2022,March,2019,NULL,NULL,7915
Ulta,13,W13,March,Apr,4/17/2022,Mar,4/11/2022,March,2019,11,JERGENS,46928
Ulta,13,W13,March,Apr,4/18/2022,Mar,4/12/2022,March,2019,14,BIORE,64865
Ulta,13,W13,March,Apr,4/19/2022,Mar,4/13/2022,March,2019,16,BAN,0
Ulta,13,W13,March,Apr,4/20/2022,Mar,4/14/2022,March,2019,17,JOHN FRIEDA COLOUR,706
Ulta,13,W13,March,Apr,4/21/2022,Mar,4/15/2022,March,2019,19,SHEER BLONDE,19395
Ulta,13,W13,March,Apr,4/22/2022,Mar,4/16/2022,March,2019,20,BEACH BLONDE,0
Ulta,13,W13,March,Apr,4/23/2022,Mar,4/17/2022,March,2019,21,FRIZZ EASE,36251
Ulta,13,W13,March,Apr,4/24/2022,Mar,4/18/2022,March,2019,22,BRILLIANT BRUNETTE,10827
Ulta,13,W13,March,Apr,4/25/2022,Mar,4/19/2022,March,2019,23,VOLUME,10931
Ulta,13,W13,March,Apr,4/26/2022,Mar,4/20/2022,March,2019,37,RADIANT RED,2012
Ulta,13,W13,March,Apr,4/27/2022,Mar,4/21/2022,March,2019,40,PRECISION FOAM COLOR,4924
Ulta,13,W13,March,Apr,4/28/2022,Mar,4/22/2022,March,2019,44,JF GENERAL,258
Ulta,13,W13,March,Apr,4/29/2022,Mar,4/23/2022,March,2019,51,BIO OIL,9499
Ulta,13,W13,March,Apr,4/30/2022,Mar,4/24/2022,March,2019,60,JF DAY 2 REVIVAL,513
Ulta,13,W13,March,Apr,5/1/2022,Mar,4/25/2022,March,2019,NULL,NULL,8069
Ulta,14,W14,April,Apr,5/2/2022,Apr,4/26/2022,April,2019,11,JERGENS,45719
Ulta,14,W14,April,Apr,5/3/2022,Apr,4/27/2022,April,2019,14,BIORE,61623
Ulta,14,W14,April,Apr,5/4/2022,Apr,4/28/2022,April,2019,16,BAN,0
Ulta,14,W14,April,Apr,5/5/2022,Apr,4/29/2022,April,2019,17,JOHN FRIEDA COLOUR,1136
Ulta,14,W14,April,Apr,5/6/2022,Apr,4/30/2022,April,2019,19,SHEER BLONDE,19549
Ulta,14,W14,April,Apr,5/7/2022,Apr,5/1/2022,April,2019,20,BEACH BLONDE,0
Ulta,14,W14,April,Apr,5/8/2022,Apr,5/2/2022,April,2019,21,FRIZZ EASE,32192
Ulta,14,W14,April,Apr,5/9/2022,Apr,5/3/2022,April,2019,22,BRILLIANT BRUNETTE,9162
Ulta,14,W14,April,Apr,5/10/2022,Apr,5/4/2022,April,2019,23,VOLUME,9836
Ulta,14,W14,April,Apr,5/11/2022,Apr,5/5/2022,April,2019,37,RADIANT RED,1720
Ulta,14,W14,April,Apr,5/12/2022,Apr,5/6/2022,April,2019,40,PRECISION FOAM COLOR,8325
Ulta,14,W14,April,Apr,5/13/2022,Apr,5/7/2022,April,2019,44,JF GENERAL,1899
Ulta,14,W14,April,Apr,5/14/2022,Apr,5/8/2022,April,2019,51,BIO OIL,8730
Ulta,14,W14,April,Apr,5/15/2022,Apr,5/9/2022,April,2019,60,JF DAY 2 REVIVAL,656
Ulta,14,W14,April,Apr,5/16/2022,Apr,5/10/2022,April,2019,NULL,NULL,7537
Ulta,15,W15,April,Apr,5/17/2022,Apr,5/11/2022,April,2019,11,JERGENS,54710
Ulta,15,W15,April,Apr,5/18/2022,Apr,5/12/2022,April,2019,14,BIORE,84288
Ulta,15,W15,April,Apr,5/19/2022,Apr,5/13/2022,April,2019,16,BAN,0
Ulta,15,W15,April,Apr,5/20/2022,Apr,5/14/2022,April,2019,17,JOHN FRIEDA COLOUR,1490
Ulta,15,W15,April,Apr,5/21/2022,Apr,5/15/2022,April,2019,19,SHEER BLONDE,22046
Ulta,15,W15,April,Apr,5/22/2022,Apr,5/16/2022,April,2019,20,BEACH BLONDE,0
Ulta,15,W15,April,Apr,5/23/2022,Apr,5/17/2022,April,2019,21,FRIZZ EASE,37051
Ulta,15,W15,April,Apr,5/24/2022,Apr,5/18/2022,April,2019,22,BRILLIANT BRUNETTE,10646
Ulta,15,W15,April,Apr,5/25/2022,Apr,5/19/2022,April,2019,23,VOLUME,11216
Ulta,15,W15,April,Apr,5/26/2022,Apr,5/20/2022,April,2019,37,RADIANT RED,2455
Ulta,15,W15,April,Apr,5/27/2022,Apr,5/21/2022,April,2019,40,PRECISION FOAM COLOR,8682
Ulta,15,W15,April,Apr,5/28/2022,Apr,5/22/2022,April,2019,44,JF GENERAL,3386
Ulta,15,W15,April,Apr,5/29/2022,Apr,5/23/2022,April,2019,51,BIO OIL,11280
Ulta,15,W15,April,Apr,5/30/2022,Apr,5/24/2022,April,2019,60,JF DAY 2 REVIVAL,1165
Ulta,15,W15,April,Apr,5/31/2022,Apr,5/25/2022,April,2019,NULL,NULL,10339
Wal*Mart Stores,1,W1,January,Jan,6/1/2022,Jan,5/26/2022,January,2019,11,JERGENS,2034811
Wal*Mart Stores,1,W1,January,Jan,6/2/2022,Jan,5/27/2022,January,2019,12,CUREL,376598
Wal*Mart Stores,1,W1,January,Jan,6/3/2022,Jan,5/28/2022,January,2019,14,BIORE,697694
Wal*Mart Stores,1,W1,January,Jan,6/4/2022,Jan,5/29/2022,January,2019,16,BAN,207890
Wal*Mart Stores,1,W1,January,Jan,6/5/2022,Jan,5/30/2022,January,2019,17,JOHN FRIEDA COLOUR,259
Wal*Mart Stores,1,W1,January,Jan,6/6/2022,Jan,5/31/2022,January,2019,19,SHEER BLONDE,120579
Wal*Mart Stores,1,W1,January,Jan,6/7/2022,Jan,6/1/2022,January,2019,20,BEACH BLONDE,89
Wal*Mart Stores,1,W1,January,Jan,6/8/2022,Jan,6/2/2022,January,2019,21,FRIZZ EASE,289588
Wal*Mart Stores,1,W1,January,Jan,6/9/2022,Jan,6/3/2022,January,2019,22,BRILLIANT BRUNETTE,32730
Wal*Mart Stores,1,W1,January,Jan,6/10/2022,Jan,6/4/2022,January,2019,23,VOLUME,14757
Wal*Mart Stores,1,W1,January,Jan,6/11/2022,Jan,6/5/2022,January,2019,37,RADIANT RED,1032
Wal*Mart Stores,1,W1,January,Jan,6/12/2022,Jan,6/6/2022,January,2019,40,PRECISION FOAM COLOR,96773
Wal*Mart Stores,1,W1,January,Jan,6/13/2022,Jan,6/7/2022,January,2019,NULL,NULL,84416
Wal*Mart Stores,2,W2,January,Jan,6/14/2022,Jan,6/8/2022,January,2019,11,JERGENS,2056921
Wal*Mart Stores,2,W2,January,Jan,6/15/2022,Jan,6/9/2022,January,2019,12,CUREL,436565
Wal*Mart Stores,2,W2,January,Jan,6/16/2022,Jan,6/10/2022,January,2019,14,BIORE,693104
Wal*Mart Stores,2,W2,January,Jan,6/17/2022,Jan,6/11/2022,January,2019,16,BAN,201152
Wal*Mart Stores,2,W2,January,Jan,6/18/2022,Jan,6/12/2022,January,2019,17,JOHN FRIEDA COLOUR,142
Wal*Mart Stores,2,W2,January,Jan,6/19/2022,Jan,6/13/2022,January,2019,19,SHEER BLONDE,116078
Wal*Mart Stores,2,W2,January,Jan,6/20/2022,Jan,6/14/2022,January,2019,20,BEACH BLONDE,82
Wal*Mart Stores,2,W2,January,Jan,6/21/2022,Jan,6/15/2022,January,2019,21,FRIZZ EASE,295971
Wal*Mart Stores,2,W2,January,Jan,6/22/2022,Jan,6/16/2022,January,2019,22,BRILLIANT BRUNETTE,31942
Wal*Mart Stores,2,W2,January,Jan,6/23/2022,Jan,6/17/2022,January,2019,23,VOLUME,12668
Wal*Mart Stores,2,W2,January,Jan,6/24/2022,Jan,6/18/2022,January,2019,37,RADIANT RED,1228
Wal*Mart Stores,2,W2,January,Jan,6/25/2022,Jan,6/19/2022,January,2019,40,PRECISION FOAM COLOR,108238
Wal*Mart Stores,2,W2,January,Jan,6/26/2022,Jan,6/20/2022,January,2019,NULL,NULL,92749
Wal*Mart Stores,3,W3,January,Jan,6/27/2022,Jan,6/21/2022,January,2019,11,JERGENS,1958401
Wal*Mart Stores,3,W3,January,Jan,6/28/2022,Jan,6/22/2022,January,2019,12,CUREL,396080
Wal*Mart Stores,3,W3,January,Jan,6/29/2022,Jan,6/23/2022,January,2019,14,BIORE,674194
Wal*Mart Stores,3,W3,January,Jan,6/30/2022,Jan,6/24/2022,January,2019,16,BAN,180493
Wal*Mart Stores,3,W3,January,Jan,7/1/2022,Jan,6/25/2022,January,2019,17,JOHN FRIEDA COLOUR,202
Wal*Mart Stores,3,W3,January,Jan,7/2/2022,Jan,6/26/2022,January,2019,19,SHEER BLONDE,115305
Wal*Mart Stores,3,W3,January,Jan,7/3/2022,Jan,6/27/2022,January,2019,20,BEACH BLONDE,116
Wal*Mart Stores,3,W3,January,Jan,7/4/2022,Jan,6/28/2022,January,2019,21,FRIZZ EASE,281152
Wal*Mart Stores,3,W3,January,Jan,7/5/2022,Jan,6/29/2022,January,2019,22,BRILLIANT BRUNETTE,31045
Wal*Mart Stores,3,W3,January,Jan,7/6/2022,Jan,6/30/2022,January,2019,23,VOLUME,13104
Wal*Mart Stores,3,W3,January,Jan,7/7/2022,Jan,7/1/2022,January,2019,37,RADIANT RED,980
Wal*Mart Stores,3,W3,January,Jan,7/8/2022,Jan,7/2/2022,January,2019,40,PRECISION FOAM COLOR,102038
Wal*Mart Stores,3,W3,January,Jan,7/9/2022,Jan,7/3/2022,January,2019,NULL,NULL,100683
Wal*Mart Stores,4,W4,January,Feb,7/10/2022,Jan,7/4/2022,January,2019,11,JERGENS,2113336
Wal*Mart Stores,4,W4,January,Feb,7/11/2022,Jan,7/5/2022,January,2019,12,CUREL,409316
Wal*Mart Stores,4,W4,January,Feb,7/12/2022,Jan,7/6/2022,January,2019,14,BIORE,698186
Wal*Mart Stores,4,W4,January,Feb,7/13/2022,Jan,7/7/2022,January,2019,16,BAN,215453
Wal*Mart Stores,4,W4,January,Feb,7/14/2022,Jan,7/8/2022,January,2019,17,JOHN FRIEDA COLOUR,311
Wal*Mart Stores,4,W4,January,Feb,7/15/2022,Jan,7/9/2022,January,2019,19,SHEER BLONDE,115866
Wal*Mart Stores,4,W4,January,Feb,7/16/2022,Jan,7/10/2022,January,2019,20,BEACH BLONDE,93
Wal*Mart Stores,4,W4,January,Feb,7/17/2022,Jan,7/11/2022,January,2019,21,FRIZZ EASE,284056
Wal*Mart Stores,4,W4,January,Feb,7/18/2022,Jan,7/12/2022,January,2019,22,BRILLIANT BRUNETTE,34347
Wal*Mart Stores,4,W4,January,Feb,7/19/2022,Jan,7/13/2022,January,2019,23,VOLUME,10779
Wal*Mart Stores,4,W4,January,Feb,7/20/2022,Jan,7/14/2022,January,2019,37,RADIANT RED,840
Wal*Mart Stores,4,W4,January,Feb,7/21/2022,Jan,7/15/2022,January,2019,40,PRECISION FOAM COLOR,99039
Wal*Mart Stores,4,W4,January,Feb,7/22/2022,Jan,7/16/2022,January,2019,NULL,NULL,104612
Wal*Mart Stores,5,W5,February,Feb,7/23/2022,Feb,7/17/2022,February,2019,11,JERGENS,2109053
Wal*Mart Stores,5,W5,February,Feb,7/24/2022,Feb,7/18/2022,February,2019,12,CUREL,401322
Wal*Mart Stores,5,W5,February,Feb,7/25/2022,Feb,7/19/2022,February,2019,14,BIORE,758316
Wal*Mart Stores,5,W5,February,Feb,7/26/2022,Feb,7/20/2022,February,2019,16,BAN,220699
Wal*Mart Stores,5,W5,February,Feb,7/27/2022,Feb,7/21/2022,February,2019,17,JOHN FRIEDA COLOUR,246
Wal*Mart Stores,5,W5,February,Feb,7/28/2022,Feb,7/22/2022,February,2019,19,SHEER BLONDE,120295
Wal*Mart Stores,5,W5,February,Feb,7/29/2022,Feb,7/23/2022,February,2019,20,BEACH BLONDE,134
Wal*Mart Stores,5,W5,February,Feb,7/30/2022,Feb,7/24/2022,February,2019,21,FRIZZ EASE,291754
Wal*Mart Stores,5,W5,February,Feb,7/31/2022,Feb,7/25/2022,February,2019,22,BRILLIANT BRUNETTE,33804
Wal*Mart Stores,5,W5,February,Feb,8/1/2022,Feb,7/26/2022,February,2019,23,VOLUME,10668
Wal*Mart Stores,5,W5,February,Feb,8/2/2022,Feb,7/27/2022,February,2019,37,RADIANT RED,906
Wal*Mart Stores,5,W5,February,Feb,8/3/2022,Feb,7/28/2022,February,2019,39,FULL REPAIR,7
Wal*Mart Stores,5,W5,February,Feb,8/4/2022,Feb,7/29/2022,February,2019,40,PRECISION FOAM COLOR,99291
Wal*Mart Stores,5,W5,February,Feb,8/5/2022,Feb,7/30/2022,February,2019,NULL,NULL,126842
Wal*Mart Stores,6,W6,February,Feb,8/6/2022,Feb,7/31/2022,February,2019,11,JERGENS,1976388
Wal*Mart Stores,6,W6,February,Feb,8/7/2022,Feb,8/1/2022,February,2019,12,CUREL,398342
Wal*Mart Stores,6,W6,February,Feb,8/8/2022,Feb,8/2/2022,February,2019,14,BIORE,776105
Wal*Mart Stores,6,W6,February,Feb,8/9/2022,Feb,8/3/2022,February,2019,16,BAN,204628
Wal*Mart Stores,6,W6,February,Feb,8/10/2022,Feb,8/4/2022,February,2019,17,JOHN FRIEDA COLOUR,227
Wal*Mart Stores,6,W6,February,Feb,8/11/2022,Feb,8/5/2022,February,2019,19,SHEER BLONDE,114764
Wal*Mart Stores,6,W6,February,Feb,8/12/2022,Feb,8/6/2022,February,2019,20,BEACH BLONDE,78
Wal*Mart Stores,6,W6,February,Feb,8/13/2022,Feb,8/7/2022,February,2019,21,FRIZZ EASE,275334
Wal*Mart Stores,6,W6,February,Feb,8/14/2022,Feb,8/8/2022,February,2019,22,BRILLIANT BRUNETTE,34142
Wal*Mart Stores,6,W6,February,Feb,8/15/2022,Feb,8/9/2022,February,2019,23,VOLUME,8761
Wal*Mart Stores,6,W6,February,Feb,8/16/2022,Feb,8/10/2022,February,2019,37,RADIANT RED,892
Wal*Mart Stores,6,W6,February,Feb,8/17/2022,Feb,8/11/2022,February,2019,40,PRECISION FOAM COLOR,97144
Wal*Mart Stores,6,W6,February,Feb,8/18/2022,Feb,8/12/2022,February,2019,NULL,NULL,142434
Wal*Mart Stores,7,W7,February,Feb,8/19/2022,Feb,8/13/2022,February,2019,11,JERGENS,2005719
Wal*Mart Stores,7,W7,February,Feb,8/20/2022,Feb,8/14/2022,February,2019,12,CUREL,409924
Wal*Mart Stores,7,W7,February,Feb,8/21/2022,Feb,8/15/2022,February,2019,14,BIORE,801897
Wal*Mart Stores,7,W7,February,Feb,8/22/2022,Feb,8/16/2022,February,2019,16,BAN,207146
Wal*Mart Stores,7,W7,February,Feb,8/23/2022,Feb,8/17/2022,February,2019,17,JOHN FRIEDA COLOUR,360
Wal*Mart Stores,7,W7,February,Feb,8/24/2022,Feb,8/18/2022,February,2019,19,SHEER BLONDE,121043
Wal*Mart Stores,7,W7,February,Feb,8/25/2022,Feb,8/19/2022,February,2019,20,BEACH BLONDE,136
Wal*Mart Stores,7,W7,February,Feb,8/26/2022,Feb,8/20/2022,February,2019,21,FRIZZ EASE,282237
Wal*Mart Stores,7,W7,February,Feb,8/27/2022,Feb,8/21/2022,February,2019,22,BRILLIANT BRUNETTE,33211
Wal*Mart Stores,7,W7,February,Feb,8/28/2022,Feb,8/22/2022,February,2019,23,VOLUME,8142
Wal*Mart Stores,7,W7,February,Feb,8/29/2022,Feb,8/23/2022,February,2019,37,RADIANT RED,932
Wal*Mart Stores,7,W7,February,Feb,8/30/2022,Feb,8/24/2022,February,2019,40,PRECISION FOAM COLOR,96926
Wal*Mart Stores,7,W7,February,Feb,8/31/2022,Feb,8/25/2022,February,2019,NULL,NULL,156889
Wal*Mart Stores,8,W8,February,Mar,9/1/2022,Feb,8/26/2022,February,2019,11,JERGENS,2387211
Wal*Mart Stores,8,W8,February,Mar,9/2/2022,Feb,8/27/2022,February,2019,12,CUREL,414856
Wal*Mart Stores,8,W8,February,Mar,9/3/2022,Feb,8/28/2022,February,2019,14,BIORE,891051
Wal*Mart Stores,8,W8,February,Mar,9/4/2022,Feb,8/29/2022,February,2019,16,BAN,207852
Wal*Mart Stores,8,W8,February,Mar,9/5/2022,Feb,8/30/2022,February,2019,17,JOHN FRIEDA COLOUR,355
Wal*Mart Stores,8,W8,February,Mar,9/6/2022,Feb,8/31/2022,February,2019,19,SHEER BLONDE,131624
Wal*Mart Stores,8,W8,February,Mar,9/7/2022,Feb,9/1/2022,February,2019,20,BEACH BLONDE,268
